timestamp,value,anomaly,anomaly_detection,anomaly_score,model_name,threshold_upper,threshold_lower,decision_rule
2014-03-09 12:31,45.516,FALSE,FALSE,0.012776908,rrcf,0.651653432,,two
2014-03-09 12:36,43.262,FALSE,FALSE,0.016981516,rrcf,0.651653432,,two
2014-03-09 12:41,44.192,FALSE,FALSE,0.015598153,rrcf,0.651653432,,two
2014-03-09 12:46,43.146,FALSE,FALSE,0.023977448,rrcf,0.651653432,,two
2014-03-09 12:51,43.508,FALSE,FALSE,0.020469495,rrcf,0.651653432,,two
2014-03-09 12:56,47.828,FALSE,FALSE,0.029396633,rrcf,0.651653432,,two
2014-03-09 13:01,42.3,FALSE,FALSE,0.025451674,rrcf,0.651653432,,two
2014-03-09 13:06,44.084,FALSE,FALSE,0.010684903,rrcf,0.651653432,,two
2014-03-09 13:11,48,FALSE,FALSE,0.013422408,rrcf,0.651653432,,two
2014-03-09 13:16,41.856,FALSE,FALSE,0.054349491,rrcf,0.651653432,,two
2014-03-09 13:21,43.802,FALSE,FALSE,0.02261824,rrcf,0.651653432,,two
2014-03-09 13:26,45.64,FALSE,FALSE,0.009336852,rrcf,0.651653432,,two
2014-03-09 13:31,43.472,FALSE,FALSE,0.020742983,rrcf,0.651653432,,two
2014-03-09 13:36,43.454,FALSE,FALSE,0.013898587,rrcf,0.651653432,,two
2014-03-09 13:41,45.208,FALSE,FALSE,0.023351706,rrcf,0.651653432,,two
2014-03-09 13:46,44.32,FALSE,FALSE,0.013309904,rrcf,0.651653432,,two
2014-03-09 13:51,45,FALSE,FALSE,0.015855885,rrcf,0.651653432,,two
2014-03-09 13:56,44.986,FALSE,FALSE,0.016130949,rrcf,0.651653432,,two
2014-03-09 14:01,46.056,FALSE,FALSE,0.01314795,rrcf,0.651653432,,two
2014-03-09 14:06,42.324,FALSE,FALSE,0.020935655,rrcf,0.651653432,,two
2014-03-09 14:11,46.126,FALSE,FALSE,0.018894974,rrcf,0.651653432,,two
2014-03-09 14:16,44.574,FALSE,FALSE,0.017836223,rrcf,0.651653432,,two
2014-03-09 14:21,44.72,FALSE,FALSE,0.010787097,rrcf,0.651653432,,two
2014-03-09 14:26,43.906,FALSE,FALSE,0.026144898,rrcf,0.651653432,,two
2014-03-09 14:31,47.522,FALSE,FALSE,0.017428446,rrcf,0.651653432,,two
2014-03-09 14:36,41.056,FALSE,FALSE,0.042218368,rrcf,0.651653432,,two
2014-03-09 14:41,44.482,FALSE,FALSE,0.010889236,rrcf,0.651653432,,two
2014-03-09 14:46,44.014,FALSE,FALSE,0.015984201,rrcf,0.651653432,,two
2014-03-09 14:51,45.458,FALSE,FALSE,0.017113793,rrcf,0.651653432,,two
2014-03-09 14:56,45.356,FALSE,FALSE,0.016591495,rrcf,0.651653432,,two
2014-03-09 15:01,44.248,FALSE,FALSE,0.012644232,rrcf,0.651653432,,two
2014-03-09 15:06,46.338,FALSE,FALSE,0.013845733,rrcf,0.651653432,,two
2014-03-09 15:11,46.69,FALSE,FALSE,0.014875076,rrcf,0.651653432,,two
2014-03-09 15:16,42.066,FALSE,FALSE,0.02246511,rrcf,0.651653432,,two
2014-03-09 15:21,44.624,FALSE,FALSE,0.018121977,rrcf,0.651653432,,two
2014-03-09 15:26,44.32,FALSE,FALSE,0.015837007,rrcf,0.651653432,,two
2014-03-09 15:31,44.718,FALSE,FALSE,0.008735017,rrcf,0.651653432,,two
2014-03-09 15:36,47.3,FALSE,FALSE,0.020670082,rrcf,0.651653432,,two
2014-03-09 15:41,44.93,FALSE,FALSE,0.012976004,rrcf,0.651653432,,two
2014-03-09 15:46,44.46,FALSE,FALSE,0.018901015,rrcf,0.651653432,,two
2014-03-09 15:51,43.192,FALSE,FALSE,0.020158147,rrcf,0.651653432,,two
2014-03-09 15:56,47.864,FALSE,FALSE,0.017268299,rrcf,0.651653432,,two
2014-03-09 16:01,43.262,FALSE,FALSE,0.017440924,rrcf,0.651653432,,two
2014-03-09 16:06,44.578,FALSE,FALSE,0.017669206,rrcf,0.651653432,,two
2014-03-09 16:11,48.38,FALSE,FALSE,0.025408967,rrcf,0.651653432,,two
2014-03-09 16:16,42.864,FALSE,FALSE,0.031259056,rrcf,0.651653432,,two
2014-03-09 16:21,45.928,FALSE,FALSE,0.010079161,rrcf,0.651653432,,two
2014-03-09 16:26,43.334,FALSE,FALSE,0.017405168,rrcf,0.651653432,,two
2014-03-09 16:31,46.22,FALSE,FALSE,0.014709866,rrcf,0.651653432,,two
2014-03-09 16:36,42.958,FALSE,FALSE,0.03650605,rrcf,0.651653432,,two
2014-03-09 16:41,46.426,FALSE,FALSE,0.023269706,rrcf,0.651653432,,two
2014-03-09 16:46,43.076,FALSE,FALSE,0.019348959,rrcf,0.651653432,,two
2014-03-09 16:51,45.074,FALSE,FALSE,0.016682095,rrcf,0.651653432,,two
2014-03-09 16:56,48.24,FALSE,FALSE,0.030620219,rrcf,0.651653432,,two
2014-03-09 17:01,44.132,FALSE,FALSE,0.017188916,rrcf,0.651653432,,two
2014-03-09 17:06,44.202,FALSE,FALSE,0.018527169,rrcf,0.651653432,,two
2014-03-09 17:11,47.86,FALSE,FALSE,0.024248538,rrcf,0.651653432,,two
2014-03-09 17:16,44.634,FALSE,FALSE,0.018341924,rrcf,0.651653432,,two
2014-03-09 17:21,43.262,FALSE,FALSE,0.025736341,rrcf,0.651653432,,two
2014-03-09 17:26,44.718,FALSE,FALSE,0.01007491,rrcf,0.651653432,,two
2014-03-09 17:31,46.174,FALSE,FALSE,0.023542122,rrcf,0.651653432,,two
2014-03-09 17:36,45.352,FALSE,FALSE,0.0103715,rrcf,0.651653432,,two
2014-03-09 17:41,49.024,FALSE,FALSE,0.038037347,rrcf,0.651653432,,two
2014-03-09 17:46,41.996,FALSE,FALSE,0.035961602,rrcf,0.651653432,,two
2014-03-09 17:51,45.282,FALSE,FALSE,0.011090528,rrcf,0.651653432,,two
2014-03-09 17:56,47.042,FALSE,FALSE,0.013205183,rrcf,0.651653432,,two
2014-03-09 18:01,45.54,FALSE,FALSE,0.015798129,rrcf,0.651653432,,two
2014-03-09 18:06,47.23,FALSE,FALSE,0.016027443,rrcf,0.651653432,,two
2014-03-09 18:11,44.812,FALSE,FALSE,0.0252282,rrcf,0.651653432,,two
2014-03-09 18:16,46.666,FALSE,FALSE,0.014588842,rrcf,0.651653432,,two
2014-03-09 18:21,43.098,FALSE,FALSE,0.019320191,rrcf,0.651653432,,two
2014-03-09 18:26,45.94,FALSE,FALSE,0.014217251,rrcf,0.651653432,,two
2014-03-09 18:31,43.85,FALSE,FALSE,0.015825808,rrcf,0.651653432,,two
2014-03-09 18:36,44.578,FALSE,FALSE,0.011005822,rrcf,0.651653432,,two
2014-03-09 18:41,46.174,FALSE,FALSE,0.013346188,rrcf,0.651653432,,two
2014-03-09 18:46,45.294,FALSE,FALSE,0.027515571,rrcf,0.651653432,,two
2014-03-09 18:51,43.616,FALSE,FALSE,0.011044753,rrcf,0.651653432,,two
2014-03-09 18:56,45.752,FALSE,FALSE,0.011152896,rrcf,0.651653432,,two
2014-03-09 19:01,44.976,FALSE,FALSE,0.014168723,rrcf,0.651653432,,two
2014-03-09 19:06,44.94,FALSE,FALSE,0.010212682,rrcf,0.651653432,,two
2014-03-09 19:11,50.07,FALSE,FALSE,0.072945141,rrcf,0.651653432,,two
2014-03-09 19:16,45.966,FALSE,FALSE,0.009091417,rrcf,0.651653432,,two
2014-03-09 19:21,42.418,FALSE,FALSE,0.018719812,rrcf,0.651653432,,two
2014-03-09 19:26,44.484,FALSE,FALSE,0.011413509,rrcf,0.651653432,,two
2014-03-09 19:31,44.906,FALSE,FALSE,0.01565269,rrcf,0.651653432,,two
2014-03-09 19:36,49.014,FALSE,FALSE,0.037097198,rrcf,0.651653432,,two
2014-03-09 19:41,42.78,FALSE,FALSE,0.017811087,rrcf,0.651653432,,two
2014-03-09 19:46,44.658,FALSE,FALSE,0.014834333,rrcf,0.651653432,,two
2014-03-09 19:51,44.752,FALSE,FALSE,0.047115798,rrcf,0.651653432,,two
2014-03-09 19:56,47.606,FALSE,FALSE,0.01806328,rrcf,0.651653432,,two
2014-03-09 20:01,43.646,FALSE,FALSE,0.02737526,rrcf,0.651653432,,two
2014-03-09 20:06,48.042,FALSE,FALSE,0.0172595,rrcf,0.651653432,,two
2014-03-09 20:11,43.23,FALSE,FALSE,0.0205137,rrcf,0.651653432,,two
2014-03-09 20:16,44.812,FALSE,FALSE,0.013353005,rrcf,0.651653432,,two
2014-03-09 20:21,45.752,FALSE,FALSE,0.028789353,rrcf,0.651653432,,two
2014-03-09 20:26,43.254,FALSE,FALSE,0.018586816,rrcf,0.651653432,,two
2014-03-09 20:31,44.982,FALSE,FALSE,0.013064385,rrcf,0.651653432,,two
2014-03-09 20:36,45.944,FALSE,FALSE,0.012829783,rrcf,0.651653432,,two
2014-03-09 20:41,45.104,FALSE,FALSE,0.01563049,rrcf,0.651653432,,two
2014-03-09 20:46,43.45,FALSE,FALSE,0.017807206,rrcf,0.651653432,,two
2014-03-09 20:51,44.484,FALSE,FALSE,0.01476969,rrcf,0.651653432,,two
2014-03-09 20:56,47.958,FALSE,FALSE,0.015774176,rrcf,0.651653432,,two
2014-03-09 21:01,43.216,FALSE,FALSE,0.017504855,rrcf,0.651653432,,two
2014-03-09 21:06,46.488,FALSE,FALSE,0.017981436,rrcf,0.651653432,,two
2014-03-09 21:11,46.83,FALSE,FALSE,0.012207508,rrcf,0.651653432,,two
2014-03-09 21:16,44.366,FALSE,FALSE,0.016169612,rrcf,0.651653432,,two
2014-03-09 21:21,43.122,FALSE,FALSE,0.055445388,rrcf,0.651653432,,two
2014-03-09 21:26,44.398,FALSE,FALSE,0.013054584,rrcf,0.651653432,,two
2014-03-09 21:31,45.358,FALSE,FALSE,0.009262744,rrcf,0.651653432,,two
2014-03-09 21:36,45.66,FALSE,FALSE,0.011507714,rrcf,0.651653432,,two
2014-03-09 21:41,47.652,FALSE,FALSE,0.018767181,rrcf,0.651653432,,two
2014-03-09 21:46,43.45,FALSE,FALSE,0.019411847,rrcf,0.651653432,,two
2014-03-09 21:51,46.76,FALSE,FALSE,0.019550198,rrcf,0.651653432,,two
2014-03-09 21:56,44.672,FALSE,FALSE,0.014985464,rrcf,0.651653432,,two
2014-03-09 22:01,44.558,FALSE,FALSE,0.021135241,rrcf,0.651653432,,two
2014-03-09 22:06,44.53,FALSE,FALSE,0.019033562,rrcf,0.651653432,,two
2014-03-09 22:11,48.428,FALSE,FALSE,0.012277384,rrcf,0.651653432,,two
2014-03-09 22:16,42.888,FALSE,FALSE,0.02599994,rrcf,0.651653432,,two
2014-03-09 22:21,44.836,FALSE,FALSE,0.014218213,rrcf,0.651653432,,two
2014-03-09 22:26,46.056,FALSE,FALSE,0.009287884,rrcf,0.651653432,,two
2014-03-09 22:31,45.258,FALSE,FALSE,0.01971829,rrcf,0.651653432,,two
2014-03-09 22:36,43.262,FALSE,FALSE,0.022601702,rrcf,0.651653432,,two
2014-03-09 22:41,45.472,FALSE,FALSE,0.025292186,rrcf,0.651653432,,two
2014-03-09 22:46,46.714,FALSE,FALSE,0.017999068,rrcf,0.651653432,,two
2014-03-09 22:51,42.864,FALSE,FALSE,0.015247569,rrcf,0.651653432,,two
2014-03-09 22:56,47.348,FALSE,FALSE,0.01330908,rrcf,0.651653432,,two
2014-03-09 23:01,45.406,FALSE,FALSE,0.010672788,rrcf,0.651653432,,two
2014-03-09 23:06,47.298,FALSE,FALSE,0.01634536,rrcf,0.651653432,,two
2014-03-09 23:11,46.244,FALSE,FALSE,0.026716323,rrcf,0.651653432,,two
2014-03-09 23:16,48.568,FALSE,FALSE,0.018614261,rrcf,0.651653432,,two
2014-03-09 23:21,42.324,FALSE,FALSE,0.022609985,rrcf,0.651653432,,two
2014-03-09 23:26,46.728,FALSE,FALSE,0.021259051,rrcf,0.651653432,,two
2014-03-09 23:31,44.11,FALSE,FALSE,0.012523358,rrcf,0.651653432,,two
2014-03-09 23:36,46.238,FALSE,FALSE,0.014358664,rrcf,0.651653432,,two
2014-03-09 23:41,47.16,FALSE,FALSE,0.014462085,rrcf,0.651653432,,two
2014-03-09 23:46,46.254,FALSE,FALSE,0.018086796,rrcf,0.651653432,,two
2014-03-09 23:51,46.08,FALSE,FALSE,0.018191581,rrcf,0.651653432,,two
2014-03-09 23:56,45.376,FALSE,FALSE,0.015969448,rrcf,0.651653432,,two
2014-03-10 0:01,45.68,FALSE,FALSE,0.014325601,rrcf,0.651653432,,two
2014-03-10 0:06,47.06,FALSE,FALSE,0.018607436,rrcf,0.651653432,,two
2014-03-10 0:11,46.306,FALSE,FALSE,0.014405734,rrcf,0.651653432,,two
2014-03-10 0:16,44.202,FALSE,FALSE,0.016591495,rrcf,0.651653432,,two
2014-03-10 0:21,48.616,FALSE,FALSE,0.027775346,rrcf,0.651653432,,two
2014-03-10 0:26,41.978,FALSE,FALSE,0.039540744,rrcf,0.651653432,,two
2014-03-10 0:31,45.516,FALSE,FALSE,0.017284149,rrcf,0.651653432,,two
2014-03-10 0:36,45.338,FALSE,FALSE,0.010057876,rrcf,0.651653432,,two
2014-03-10 0:41,44.998,FALSE,FALSE,0.014777869,rrcf,0.651653432,,two
2014-03-10 0:46,45.658,FALSE,FALSE,0.014914626,rrcf,0.651653432,,two
2014-03-10 0:51,46.944,FALSE,FALSE,0.021755573,rrcf,0.651653432,,two
2014-03-10 0:56,45.782,FALSE,FALSE,0.011071417,rrcf,0.651653432,,two
2014-03-10 1:01,45.704,FALSE,FALSE,0.017991302,rrcf,0.651653432,,two
2014-03-10 1:06,50.906,FALSE,FALSE,0.126897008,rrcf,0.651653432,,two
2014-03-10 1:11,46.822,FALSE,FALSE,0.009016658,rrcf,0.651653432,,two
2014-03-10 1:16,45.892,FALSE,FALSE,0.013320849,rrcf,0.651653432,,two
2014-03-10 1:21,47.184,FALSE,FALSE,0.01281996,rrcf,0.651653432,,two
2014-03-10 1:26,43.592,FALSE,FALSE,0.015699482,rrcf,0.651653432,,two
2014-03-10 1:31,45.61,FALSE,FALSE,0.012553749,rrcf,0.651653432,,two
2014-03-10 1:36,51.198,FALSE,FALSE,0.129819783,rrcf,0.651653432,,two
2014-03-10 1:41,44.694,FALSE,FALSE,0.036540664,rrcf,0.651653432,,two
2014-03-10 1:46,47.582,FALSE,FALSE,0.016030025,rrcf,0.651653432,,two
2014-03-10 1:51,47.254,FALSE,FALSE,0.014146288,rrcf,0.651653432,,two
2014-03-10 1:56,45.846,FALSE,FALSE,0.013848369,rrcf,0.651653432,,two
2014-03-10 2:01,45.892,FALSE,FALSE,0.016278876,rrcf,0.651653432,,two
2014-03-10 2:06,45.22,FALSE,FALSE,0.012163079,rrcf,0.651653432,,two
2014-03-10 2:11,48.756,FALSE,FALSE,0.044563543,rrcf,0.651653432,,two
2014-03-10 2:16,44.648,FALSE,FALSE,0.010931948,rrcf,0.651653432,,two
2014-03-10 2:21,47.348,FALSE,FALSE,0.015661841,rrcf,0.651653432,,two
2014-03-10 2:26,45.61,FALSE,FALSE,0.012462982,rrcf,0.651653432,,two
2014-03-10 2:31,42.982,FALSE,FALSE,0.038123954,rrcf,0.651653432,,two
2014-03-10 2:36,45.78,FALSE,FALSE,0.019685389,rrcf,0.651653432,,two
2014-03-10 2:41,46.194,FALSE,FALSE,0.013593171,rrcf,0.651653432,,two
2014-03-10 2:46,48.428,FALSE,FALSE,0.024623899,rrcf,0.651653432,,two
2014-03-10 2:51,42.384,FALSE,FALSE,0.01722943,rrcf,0.651653432,,two
2014-03-10 2:56,46.286,FALSE,FALSE,0.011635047,rrcf,0.651653432,,two
2014-03-10 3:01,45.728,FALSE,FALSE,0.017984501,rrcf,0.651653432,,two
2014-03-10 3:06,44.296,FALSE,FALSE,0.011067932,rrcf,0.651653432,,two
2014-03-10 3:11,49.93,FALSE,FALSE,0.039927022,rrcf,0.651653432,,two
2014-03-10 3:16,43.904,FALSE,FALSE,0.009869727,rrcf,0.651653432,,two
2014-03-10 3:21,47.574,FALSE,FALSE,0.019705511,rrcf,0.651653432,,two
2014-03-10 3:26,44.488,FALSE,FALSE,0.017181459,rrcf,0.651653432,,two
2014-03-10 3:31,45.4,FALSE,FALSE,0.012345999,rrcf,0.651653432,,two
2014-03-10 3:36,46.456,FALSE,FALSE,0.012256034,rrcf,0.651653432,,two
2014-03-10 3:41,47.794,FALSE,FALSE,0.019745942,rrcf,0.651653432,,two
2014-03-10 3:46,45.986,FALSE,FALSE,0.017264065,rrcf,0.651653432,,two
2014-03-10 3:51,44.93,FALSE,FALSE,0.013659791,rrcf,0.651653432,,two
2014-03-10 3:56,45.748,FALSE,FALSE,0.057127082,rrcf,0.651653432,,two
2014-03-10 4:01,46.292,FALSE,FALSE,0.014083978,rrcf,0.651653432,,two
2014-03-10 4:06,44.154,FALSE,FALSE,0.017342408,rrcf,0.651653432,,two
2014-03-10 4:11,48.616,FALSE,FALSE,0.040801979,rrcf,0.651653432,,two
2014-03-10 4:16,43.414,FALSE,FALSE,0.017083683,rrcf,0.651653432,,two
2014-03-10 4:21,44.062,FALSE,FALSE,0.041986611,rrcf,0.651653432,,two
2014-03-10 4:26,45.194,FALSE,FALSE,0.022462056,rrcf,0.651653432,,two
2014-03-10 4:31,45.03,FALSE,FALSE,0.029586376,rrcf,0.651653432,,two
2014-03-10 4:36,46.82,FALSE,FALSE,0.013948598,rrcf,0.651653432,,two
2014-03-10 4:41,45.324,FALSE,FALSE,0.019856954,rrcf,0.651653432,,two
2014-03-10 4:46,45.61,FALSE,FALSE,0.015584287,rrcf,0.651653432,,two
2014-03-10 4:51,42.09,FALSE,FALSE,0.026997468,rrcf,0.651653432,,two
2014-03-10 4:56,46.83,FALSE,FALSE,0.013935871,rrcf,0.651653432,,two
2014-03-10 5:01,45.4,FALSE,FALSE,0.014532409,rrcf,0.651653432,,two
2014-03-10 5:06,44.766,FALSE,FALSE,0.010207213,rrcf,0.651653432,,two
2014-03-10 5:11,48.836,FALSE,FALSE,0.042431843,rrcf,0.651653432,,two
2014-03-10 5:16,44.86,FALSE,FALSE,0.02118072,rrcf,0.651653432,,two
2014-03-10 5:21,43.99,FALSE,FALSE,0.027914482,rrcf,0.651653432,,two
2014-03-10 5:26,45.126,FALSE,FALSE,0.026035429,rrcf,0.651653432,,two
2014-03-10 5:31,46.526,FALSE,FALSE,0.020676949,rrcf,0.651653432,,two
2014-03-10 5:36,44.14,FALSE,FALSE,0.029110303,rrcf,0.651653432,,two
2014-03-10 5:41,48.188,FALSE,FALSE,0.029989521,rrcf,0.651653432,,two
2014-03-10 5:46,42.644,FALSE,FALSE,0.019827621,rrcf,0.651653432,,two
2014-03-10 5:51,45.962,FALSE,FALSE,0.012514888,rrcf,0.651653432,,two
2014-03-10 5:56,45.442,FALSE,FALSE,0.017976102,rrcf,0.651653432,,two
2014-03-10 6:01,44.672,FALSE,FALSE,0.020619525,rrcf,0.651653432,,two
2014-03-10 6:06,44.612,FALSE,FALSE,0.011322796,rrcf,0.651653432,,two
2014-03-10 6:11,48.61,FALSE,FALSE,0.028590758,rrcf,0.651653432,,two
2014-03-10 6:16,44.306,FALSE,FALSE,0.008877296,rrcf,0.651653432,,two
2014-03-10 6:21,43.848,FALSE,FALSE,0.024856132,rrcf,0.651653432,,two
2014-03-10 6:26,46.414,FALSE,FALSE,0.010233988,rrcf,0.651653432,,two
2014-03-10 6:31,43.31,FALSE,FALSE,0.021107025,rrcf,0.651653432,,two
2014-03-10 6:36,44.836,FALSE,FALSE,0.016775845,rrcf,0.651653432,,two
2014-03-10 6:41,46.74,FALSE,FALSE,0.01781407,rrcf,0.651653432,,two
2014-03-10 6:46,42.858,FALSE,FALSE,0.020441203,rrcf,0.651653432,,two
2014-03-10 6:51,44.296,FALSE,FALSE,0.010930999,rrcf,0.651653432,,two
2014-03-10 6:56,46.146,FALSE,FALSE,0.018497637,rrcf,0.651653432,,two
2014-03-10 7:01,45.938,FALSE,FALSE,0.012072464,rrcf,0.651653432,,two
2014-03-10 7:06,45.704,FALSE,FALSE,0.012398309,rrcf,0.651653432,,two
2014-03-10 7:11,45.306,FALSE,FALSE,0.021084422,rrcf,0.651653432,,two
2014-03-10 7:16,42.816,FALSE,FALSE,0.012326346,rrcf,0.651653432,,two
2014-03-10 7:21,44.062,FALSE,FALSE,0.01312002,rrcf,0.651653432,,two
2014-03-10 7:26,44.554,FALSE,FALSE,0.009013658,rrcf,0.651653432,,two
2014-03-10 7:31,43.372,FALSE,FALSE,0.019750606,rrcf,0.651653432,,two
2014-03-10 7:36,48.616,FALSE,FALSE,0.031632571,rrcf,0.651653432,,two
2014-03-10 7:41,42.488,FALSE,FALSE,0.039190211,rrcf,0.651653432,,two
2014-03-10 7:46,44.272,FALSE,FALSE,0.016192509,rrcf,0.651653432,,two
2014-03-10 7:51,44.296,FALSE,FALSE,0.009380692,rrcf,0.651653432,,two
2014-03-10 7:56,46.338,FALSE,FALSE,0.020481444,rrcf,0.651653432,,two
2014-03-10 8:01,45.846,FALSE,FALSE,0.011502617,rrcf,0.651653432,,two
2014-03-10 8:06,42.652,FALSE,FALSE,0.022772439,rrcf,0.651653432,,two
2014-03-10 8:11,47.254,FALSE,FALSE,0.04296302,rrcf,0.651653432,,two
2014-03-10 8:16,42.84,FALSE,FALSE,0.035191169,rrcf,0.651653432,,two
2014-03-10 8:21,44.436,FALSE,FALSE,0.0206091,rrcf,0.651653432,,two
2014-03-10 8:26,44.108,FALSE,FALSE,0.018817118,rrcf,0.651653432,,two
